,,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto
,,2018/6/29,2018/5/31,2018/4/27,2018/3/30,2018/2/28,2018/1/31,2017/12/29,2017/11/30,2017/10/31,2017/9/29,2017/8/31,2017/7/31,2017/6/30,2017/5/31,2017/4/28,2017/3/31,2017/2/28,2017/1/26,2016/12/30,2016/11/30,2016/10/31,2016/9/30,2016/8/31,2016/7/29,2018/6/29,2018/5/31,2018/4/27,2018/3/30,2018/2/28,2018/1/31,2017/12/29,2017/11/30,2017/10/31,2017/9/29,2017/8/31,2017/7/31,2017/6/30,2017/5/31,2017/4/28,2017/3/31,2017/2/28,2017/1/26,2016/12/30,2016/11/30,2016/10/31,2016/9/30,2016/8/31,2016/7/29
801010.INDX,002567.XSHE,-0.349299518,-0.305896409,-0.242039393,-0.208618252,-0.159970137,0.041737323,0.12103405,-0.092344474,-0.218224906,-0.180529819,0.025146728,-0.780703434,-0.483488396,-0.148637295,0.039910433,-0.1151838,-0.314665204,-0.328319838,-0.899512404,-0.322626367,-0.046299415,-0.146255479,0.680047053,1.980348847,-0.170052808,-0.159266977,-0.135960442,-0.134572839,-0.149142668,-0.175826024,-0.167148583,-0.198367986,-0.275225716,-0.263737253,-0.247888617,-0.700331153,-0.607667746,-0.241080264,-0.108874561,-0.129910801,-0.054468246,0.025456066,-0.815569979,0.070449861,0.140426505,0.148062265,0.202389633,0.207599563
801010.INDX,002604.XSHE,0.298525831,0.083919337,-0.565517978,-0.576304731,-0.642365629,-0.473455717,-0.463204964,-0.44502188,0.466981821,1.373272204,0.040584566,-0.149986431,-0.125453114,-0.215223828,0.057632431,-0.115635977,-0.232194076,-0.062760355,0.416014357,0.86852568,0.107985115,0.172330106,1.085870418,1.521257472,0.285440658,0.208926825,-0.523035769,0.191631143,0.123174706,0.068371249,-0.55775163,-0.588897028,0.056755802,0.03809479,-0.069026707,-0.025242477,0.188470442,0.165695328,0.260914809,0.251295096,0.353114842,0.453522762,0.52587663,0.620478803,0.560806626,0.573405767,0.640573526,0.510391688
801010.INDX,002679.XSHE,-0.291466716,-0.208604672,-0.107837693,-0.257046556,-0.407059553,-0.190639725,-0.163634124,0.08241629,0.820410478,-0.226045116,-0.113894277,0.046437077,0.555179927,0.069305068,0.414882776,-0.014614391,0.252002655,1.433824195,2.285436094,1.23177744,1.907822651,0.060186218,0.109252763,-0.187565283,-0.099723885,-0.053955388,-0.026106055,-0.014024082,-0.018511732,-0.004301386,0.127092933,0.232144798,0.278981051,0.331959861,0.378677416,0.384584576,0.447940637,0.310196943,0.384707437,0.298461155,0.384822945,0.467498791,0.397834835,0.267671523,0.162230521,0.035234029,0.040385475,-0.078870031
801010.INDX,002688.XSHE,-0.421429789,-0.453145717,-0.389898903,-0.415947287,-0.337842453,-0.303646819,-0.268030612,-0.079470983,-0.414858397,-0.400596567,-0.302128739,0.19388516,-0.267100587,-0.314539336,-0.050121283,-0.374121436,-0.496499912,-0.474567692,-0.513625672,-0.403494225,-0.234027122,0.00929184,0.099581172,0.186694367,-0.292434859,-0.297339652,-0.274347347,-0.270523955,-0.29003157,-0.316651115,-0.292129678,-0.317578775,-0.407497483,-0.398456532,-0.354321173,-0.350507514,-0.252890583,-0.332096098,-0.217618107,-0.233382555,-0.194637495,-0.165393332,-0.177925782,-0.145747234,-0.105195081,-0.108463541,-0.104409334,-0.155102976
801010.INDX,002696.XSHE,0.228140648,-0.034585326,-0.188504953,-0.199996884,-0.042858171,-0.181095431,-0.313477909,-0.161086415,-0.44396502,-0.306253692,-0.248648854,-0.123933294,-0.483488396,-0.260837485,0.342506931,1.251054682,-0.703063113,-0.744365669,0.074298412,0.932489125,1.116222621,1.877842564,-0.716922657,1.593866206,-0.178060982,-0.212347872,-0.222703769,-0.21523848,-0.212175532,-0.238005387,-0.193905175,-0.173616146,-0.107417441,-0.000329251,0.163952974,0.31834816,-0.607667746,0.443843208,0.602361743,0.604168122,-0.732379846,-0.749259922,0.746579387,0.872816501,0.878792739,0.866256124,-0.885471165,0.835313986
801010.INDX,002714.XSHE,-0.420817477,-0.380508367,-0.379453159,-0.326820179,-0.252112646,-0.162073123,-0.07503524,-0.004386035,-0.204279932,-0.283353273,-0.046249086,-0.256658932,-0.238470079,-0.220239763,-0.194013323,-0.210699471,-0.295042985,-0.076545364,-0.072378777,-0.023070671,0.146927838,0.097376568,0.727254642,1.175332937,-0.234947614,-0.235445005,-0.213006625,-0.219594986,-0.23282897,-0.253072649,-0.216395833,-0.230867999,-0.292505682,-0.275189775,-0.233605582,-0.210336781,-0.009403369,-0.052911777,0.090163474,0.097112211,0.219687613,0.313918804,0.409179062,0.469871407,0.525162936,0.512091755,0.524131042,0.421045697
801010.INDX,002746.XSHE,-0.089220296,0.204737113,-0.05098673,-0.06169825,0.051248228,0.008630553,0.343445651,0.109006922,-0.202876075,0.067177336,1.022109579,0.996277054,0.886773891,0.698930271,0.732952958,1.240042851,1.330646656,1.951950393,3.532988454,3.687820591,0.932619573,0.375731359,0.536123554,1.074909955,0.158282303,0.21227095,0.254356582,0.27336483,0.365845733,0.408218731,0.558600357,0.694311378,1.025763141,1.106222261,1.169765981,1.132630969,1.206597609,1.079563035,1.285367084,1.27269093,1.409963304,1.52905167,1.570597723,1.475601672,1.26091791,1.456236078,1.701933841,1.882156777
801010.INDX,002772.XSHE,0.446276546,0.12104196,0.130403619,-0.03416933,-0.296761082,-0.198162485,-0.049821329,-0.175022282,-0.240093869,-0.219991639,-0.108435779,0.377598912,0.201830881,0.315775559,1.579971869,0.524433386,-0.370480945,-0.362346627,-0.281037557,0.437180926,0.228157602,-0.017631506,0.230041134,0.672037393,-0.036030305,-0.071951313,-0.054415008,0.00857354,0.02202511,-0.007637708,0.020714554,-0.011830076,-0.013503401,0.010238052,0.049322464,0.054321648,0.165115029,0.271112229,0.587173318,0.888272313,1.14734837,1.399953183,1.588748486,1.997765498,2.535147212,2.804589026,3.00131958,3.411999324
801010.INDX,002852.XSHE,0.804815424,0.636612,0.107057381,0.276497205,0.232166577,0.442995353,0.341033209,0.62785235,0.753056566,1.089586834,0.777649238,0.773353145,1.243440928,1.766603323,3.6108599,2.977199189,-0.703063113,-0.744365669,-0.899512404,-0.743424432,-0.658681168,-0.663879942,-0.716922657,-0.896741832,0.477665421,0.500545838,0.581544361,0.767701865,0.887159421,0.895644667,1.001123612,1.05297507,1.1031839,1.206445658,1.319160329,1.516377075,1.837278174,2.077982462,2.66177278,2.979559442,-0.732379846,-0.749259922,-0.815569979,-0.813410929,-0.847771971,-0.893589958,-0.885471165,-0.975264322
801010.INDX,002868.XSHE,0.010188442,0.057177509,0.489449964,0.360510949,0.271003503,0.792256865,0.263601598,1.23546862,2.03986257,1.2145683,2.206670626,1.942874366,2.741805072,4.120269858,-0.597221834,-0.571775834,-0.703063113,-0.744365669,-0.899512404,-0.743424432,-0.658681168,-0.663879942,-0.716922657,-0.896741832,0.747111857,0.922784096,1.225915374,1.263781502,1.30198827,1.340371057,1.485766227,1.630888238,1.76101621,1.826458634,2.195101953,2.380897305,2.903748231,3.433026838,-0.654515232,-0.715816841,-0.732379846,-0.749259922,-0.815569979,-0.813410929,-0.847771971,-0.893589958,-0.885471165,-0.975264322
801010.INDX,002891.XSHE,1.481143864,1.110828116,0.669795739,0.714314053,0.343426953,0.438587745,0.949046451,2.620962453,1.898135464,3.437251026,-0.527434105,-0.780703434,-0.483488396,-0.542827064,-0.597221834,-0.571775834,-0.703063113,-0.744365669,-0.899512404,-0.743424432,-0.658681168,-0.663879942,-0.716922657,-0.896741832,1.251426581,1.232994176,1.236422942,1.259846593,1.297615571,1.393859839,1.729896506,2.057883934,2.023308194,2.398863421,-0.575609613,-0.700331153,-0.607667746,-0.709714985,-0.654515232,-0.715816841,-0.732379846,-0.749259922,-0.815569979,-0.813410929,-0.847771971,-0.893589958,-0.885471165,-0.975264322
801010.INDX,300021.XSHE,-0.268413196,-0.033880109,-0.106610318,0.142211967,0.468955591,-0.144011872,-0.141377399,-0.040413061,-0.048857426,-0.220819709,0.39374604,-0.052259213,2.597694759,3.248780678,0.526802481,0.500095642,-0.703063113,0.087924053,-0.297758756,0.043477456,0.243764418,0.478313274,0.319258365,0.00876651,-0.032112021,0.166898545,0.382040299,0.411199082,0.41221284,0.380936224,0.440450157,0.407761223,0.373057853,0.399983414,0.475334404,0.448724176,0.534186831,0.272312318,0.170453109,0.122620103,-0.732379846,0.242412812,0.257462358,0.406544537,0.572916342,0.719814612,0.751460488,0.698039664
801010.INDX,300087.XSHE,-0.472282242,-0.447983529,-0.312156451,-0.330625473,-0.464132599,-0.348551397,-0.304645258,-0.165835858,-0.450079595,-0.24497651,-0.174942386,-0.780703434,-0.483488396,-0.542827064,-0.103188085,-0.227855585,-0.324749291,-0.184527934,0.248299467,-0.100016942,0.035004668,0.012376348,0.022506687,-0.092559307,-0.332132519,-0.325566332,-0.275409282,-0.280726613,-0.28827149,-0.294749773,-0.244205409,-0.208892807,-0.253985192,-0.216184391,-0.185122144,-0.700331153,-0.607667746,-0.709714985,-0.151095594,-0.186798109,-0.098600509,0.029426884,0.059250764,0.087065487,0.205610068,0.193892611,0.24341749,0.184093895
801010.INDX,300094.XSHE,-0.003404868,-0.272835836,-0.306567978,-0.278451332,-0.226702315,-0.27378776,-0.217524968,-0.148837851,-0.377266241,-0.282610865,-0.296201413,-0.401945239,-0.296723073,-0.388179527,-0.26235543,-0.226552252,-0.214402407,0.289628839,0.676093968,-0.007770544,0.525690411,0.203483634,0.0810049,0.15203941,-0.255425658,-0.291303224,-0.291142688,-0.305600861,-0.323968112,-0.338121963,-0.278143892,-0.242794367,-0.293645021,-0.246973417,-0.196278124,-0.191206923,-0.059687854,-0.129935666,-0.034688163,-0.043001174,0.056407072,0.125601974,0.120115008,0.128151986,0.117121015,0.062967432,0.079816917,-0.001231024
801010.INDX,300106.XSHE,-0.184802089,0.076669707,-0.234962401,-0.01261591,-0.029952608,-0.084161195,0.097415463,-0.149025329,0.195382397,-0.192950869,-0.10870368,-0.22218232,-0.053654504,-0.178388058,0.272081828,0.028209398,-0.098756561,-0.117345822,-0.333547991,-0.129904181,-0.022777713,0.640426188,0.56731124,0.160407992,-0.092487928,-0.096238727,-0.110613729,-0.100395341,-0.130579324,-0.150561454,-0.11817133,-0.159521348,-0.216278516,-0.229435014,-0.167993771,-0.147863145,-0.02986046,-0.11646194,-0.024125938,-0.045798457,0.020812739,0.093053772,0.121265871,0.214398076,0.434682798,0.487886276,0.494597371,0.432416449
801010.INDX,300119.XSHE,-0.154921298,0.090830464,-0.173280281,-0.305474861,-0.312351964,-0.314351009,-0.251182427,-0.200363061,-0.356894724,-0.443970304,-0.299349259,-0.465344933,-0.27243674,-0.286732248,-0.280209681,-0.27639808,0.000639134,-0.348759679,-0.456421568,-0.205513548,-0.045296119,0.436540226,-0.01251555,-0.168640482,-0.251335769,-0.272853858,-0.297234842,-0.324769491,-0.343438996,-0.339090573,-0.305305478,-0.33029847,-0.394042439,-0.376989969,-0.307471692,-0.31104141,-0.194867858,-0.291756746,-0.215918118,-0.256314732,-0.202939896,-0.179994687,-0.188250673,-0.16178099,-0.142797217,-0.118687988,-0.116861368,-0.14703341
801010.INDX,300138.XSHE,0.140243361,-0.010748992,-0.304348257,-0.356340932,-0.475555224,-0.301989823,-0.272699855,-0.080502112,-0.328536824,-0.307281641,-0.264722958,-0.427215663,-0.266484878,-0.30808132,-0.019173913,-0.28626617,-0.40278856,-0.256740783,-0.28078611,-0.045500955,0.382182017,-0.062180611,-0.218175328,0.14384445,-0.235777032,-0.277246564,-0.293601906,-0.291378975,-0.307714873,-0.32170941,-0.28478579,-0.297772013,-0.356064491,-0.32241068,-0.288540332,-0.307709483,-0.17255359,-0.217433057,-0.129274426,-0.166081602,-0.101574064,-0.044517878,-0.033147142,0.013749845,0.080302258,0.102983236,0.14335422,0.087075704
801010.INDX,300149.XSHE,-0.229806969,-0.180029279,-0.170251015,-0.302828993,-0.113197493,0.548579106,-0.463204964,-0.44502188,-0.08314272,0.45203002,-0.642732318,-0.780703434,-0.483488396,-0.542827064,-0.597221834,-0.571775834,-0.703063113,-0.744365669,-0.899512404,-0.445175931,-0.658681168,-0.213189297,-0.378970853,-0.298301414,-0.136275477,-0.123190106,-0.105024597,-0.121081721,-0.070929114,0.014263634,-0.55775163,-0.588897028,-0.210825967,-0.266586552,-0.672604661,-0.700331153,-0.607667746,-0.709714985,-0.654515232,-0.715816841,-0.732379846,-0.749259922,-0.815569979,0.202954629,-0.847771971,0.244230859,0.335913755,0.363213808
801010.INDX,300175.XSHE,-0.246829223,0.214722986,0.021010562,0.184426941,-0.234357478,-0.110905102,0.204846959,-0.115810473,-0.117583998,0.028743465,1.713965832,0.730192154,0.538316318,0.511741858,1.189459715,0.497249589,0.514028332,0.54512685,0.775624918,0.486913767,-0.02980078,0.411026941,0.817622239,0.402263481,0.137775659,0.179793264,0.206541559,0.272858913,0.276576676,0.288326373,0.363096336,0.366878375,0.371782879,0.388171272,0.440739597,0.358877034,0.422896882,0.266148225,0.290093306,0.150232881,0.138665606,0.135513386,0.105416836,0.088649467,0.086699843,0.10344056,0.101368514,-0.030483201
801010.INDX,300189.XSHE,-0.182750846,-0.081186065,0.423406746,-0.138458154,-0.357842067,-0.253141596,-0.229470448,-0.158367984,-0.164379212,0.03174165,0.375294307,-0.099930118,0.300789137,-0.277609516,-0.194046387,-0.084675175,2.168139682,-0.744365669,-0.899512404,0.065907739,-0.057187027,0.420192335,0.280870244,0.179818935,-0.073783123,-0.050072802,-0.060199759,-0.127433789,-0.146832563,-0.159440376,-0.112447417,-0.123213359,-0.147023015,-0.138312775,-0.102353788,-0.1453642,-0.023360339,-0.127862785,-0.009885048,-0.040757809,0.029792285,-0.749259922,-0.815569979,0.36193449,0.376647558,0.406874688,0.439936133,0.411386671
801010.INDX,300268.XSHE,0.409384791,0.711167541,0.14915373,0.672872029,1.27671554,0.975653126,1.003637682,0.535613163,0.09492867,0.341868152,0.695537354,1.974928298,-0.483488396,-0.542827064,-0.597221834,-0.571775834,2.553293983,3.600922671,3.742805502,-0.743424432,0.532304729,-0.053015216,-0.343820798,-0.301009918,0.53440905,0.542290717,0.520622824,0.554907591,0.553239248,0.6043622,0.855811827,1.00212273,1.0323279,1.09772969,1.088744269,0.942854733,-0.607667746,-0.709714985,-0.654515232,-0.715816841,0.407168767,0.306633759,0.11436069,-0.813410929,-0.108720281,-0.108365543,0.019408586,0.074421157
801010.INDX,300313.XSHE,-0.30386602,0.131958719,-0.29178725,-0.217120704,-0.149108624,-0.044227603,0.504456709,0.476526339,-0.124228918,0.406686048,-0.642732318,-0.780703434,-0.483488396,-0.542827064,-0.066454616,0.2064202,0.668661698,0.213652842,-0.004572008,0.145438692,-0.168812924,-0.057245398,-0.296527996,-0.202809297,0.002466128,0.029591051,0.014666662,0.016640104,0.052001472,0.099743441,0.163650376,0.097649219,0.016065144,0.016932521,-0.672604661,-0.700331153,-0.607667746,-0.709714985,-0.040568453,-0.006581111,0.013687984,-0.008123923,-0.028280633,-0.025978957,-0.088646225,-0.048162174,0.046994631,0.100800079
801010.INDX,300498.XSHE,-0.475343798,-0.448350242,-0.467510783,-0.464256676,-0.496156029,-0.306364291,-0.365073043,-0.294195811,-0.510320634,-0.560414083,-0.535370695,-0.699748622,-0.426740471,-0.468936076,-0.531623992,-0.514562187,-0.614554378,-0.618280371,-0.750530287,-0.569834832,-0.192000195,-0.302816279,-0.198576509,-0.082037812,-0.440471666,-0.447400165,-0.436879302,-0.45861262,-0.482980337,-0.503108486,-0.486634714,-0.517523932,-0.60818381,-0.596496637,-0.561749153,-0.564239159,-0.419614464,-0.491735198,-0.393079248,-0.402687383,-0.301391055,-0.229457949,-0.181181082,-0.103270712,0.060946297,0.051534345,0.10743489,0.051771353
801010.INDX,300511.XSHE,0.355378934,1.154325901,0.069034872,0.239960442,-0.322411889,-0.191004264,-0.01180591,-0.106467818,-0.097430859,0.527955476,0.423583596,1.455244621,0.292545467,0.261352668,0.307558887,1.007198469,0.743553704,0.337599086,0.556195842,2.361461598,2.127061264,1.703083168,2.874305227,3.606934355,0.267679673,0.249708143,0.16951356,0.149527613,0.19698806,0.228729969,0.298891314,0.304892996,0.466049571,0.604330706,0.664535315,0.809031896,1.075779158,1.435089376,1.892402433,1.969962046,2.24665095,2.588040714,2.975604885,3.32042105,3.448369902,3.396180409,3.496176039,3.411999324
801010.INDX,300673.XSHE,1.038473414,0.879234855,1.079765087,0.201937237,0.209842359,0.349010569,0.546907909,1.698258119,2.23621529,2.873820757,3.065027812,3.835556614,-0.483488396,-0.542827064,-0.597221834,-0.571775834,-0.703063113,-0.744365669,-0.899512404,-0.743424432,-0.658681168,-0.663879942,-0.716922657,-0.896741832,1.330078284,1.348338139,1.386938263,1.370164586,1.47475112,1.569581785,1.871860342,2.156547521,2.419580953,2.660335006,2.909619929,3.46375853,-0.607667746,-0.709714985,-0.654515232,-0.715816841,-0.732379846,-0.749259922,-0.815569979,-0.813410929,-0.847771971,-0.893589958,-0.885471165,-0.975264322
801010.INDX,600097.XSHG,-0.307019423,-0.344655135,-0.472498626,-0.468180885,-0.507378257,-0.335096593,-0.327913652,-0.268948771,-0.44689752,-0.417386401,-0.462233519,-0.477197433,-0.147618669,-0.03916452,0.306864555,0.198999183,2.320300199,0.625143281,0.363839185,0.003429744,0.21032124,0.128221646,2.479048182,0.348996242,-0.382240804,-0.378675568,-0.343764365,-0.319654109,-0.280461135,-0.127583879,-0.040871508,-0.025290212,-0.057693456,-0.018005969,0.04165977,0.220372264,0.366084136,0.247819594,0.367010832,0.312586047,0.383380329,0.329583212,0.321943601,0.369304846,0.376516995,0.370419474,0.429687151,0.124214047
801010.INDX,600108.XSHG,-0.37434305,-0.405501257,-0.289907016,-0.251219701,-0.313754742,-0.145072349,-0.212194249,-0.257543858,-0.234915199,-0.280155209,-0.374127333,-0.355951575,-0.269118747,-0.315479823,-0.273960693,-0.319833638,-0.217967164,-0.081496876,0.227010321,-0.066445789,0.021404442,0.023877155,-0.273776324,-0.237568428,-0.284855695,-0.28886598,-0.271049759,-0.288568325,-0.316955293,-0.326175777,-0.290158708,-0.278256139,-0.324949701,-0.312866912,-0.277581554,-0.291595593,-0.18859285,-0.288920172,-0.217032865,-0.253406666,-0.171114028,-0.13562783,-0.167469364,-0.163041709,-0.152360954,-0.11163214,-0.05341985,0.022091244
801010.INDX,600127.XSHG,-0.393416547,-0.405670509,-0.319233443,-0.286686225,-0.359926195,-0.220763904,-0.285657004,-0.258325016,-0.330283846,-0.317646794,-0.323560879,-0.236382957,-0.483488396,-0.319994165,0.005127706,-0.147793717,0.402396851,-0.167573958,-0.415687217,-0.147967244,0.47608303,0.458704618,0.090633885,0.132940987,-0.308508407,-0.311538012,-0.293154776,-0.288455899,-0.297346902,-0.265476234,-0.226061685,-0.24689323,-0.296981655,-0.249463095,-0.192277748,-0.184140939,-0.607667746,-0.156119424,-0.017493195,-0.066044134,-0.033447275,-0.045080671,-0.064351986,-0.012143377,0.032875259,-0.004291786,0.060436443,0.226275718
801010.INDX,600189.XSHG,-0.570803129,-0.57018353,-0.403138884,-0.357262527,-0.358483337,-0.107359132,-0.248069599,-0.233890381,-0.165096739,-0.39902609,-0.214893234,0.078491008,0.905279393,-0.272781679,-0.14431899,0.066006048,0.076783622,1.242616613,-0.899512404,-0.743424432,-0.658681168,-0.663879942,-0.716922657,-0.896741832,-0.217272431,-0.151076705,-0.152951403,-0.167907142,-0.157805561,-0.152148897,-0.051293349,-0.058953773,-0.098031462,-0.072889552,0.013403589,0.042487561,0.146486977,-0.08026835,0.029465513,0.028814206,0.107987943,0.145330999,-0.815569979,-0.813410929,-0.847771971,-0.893589958,-0.885471165,-0.975264322
801010.INDX,600191.XSHG,-0.344707183,-0.215205503,-0.149176726,0.159543889,-0.109550269,0.416085746,0.215002562,0.379725187,0.249633649,0.44423474,1.070968159,2.498152815,0.36985126,0.398601181,-0.063280527,-0.166040376,-0.216457762,-0.512516078,-0.372731754,-0.333499856,-0.356317677,-0.458495791,-0.270921713,-0.305732437,0.309636782,0.339149309,0.382738941,0.376852945,0.312905827,0.276729962,0.254665988,0.195307924,0.085673297,0.057237652,0.014614971,-0.101560846,-0.200692642,-0.343742415,-0.333997669,-0.410691488,-0.413355695,-0.417399582,-0.427531656,-0.386091941,-0.338739593,-0.288844988,-0.196362818,-0.278347257
801010.INDX,600195.XSHG,-0.139276744,-0.244881034,-0.254365371,-0.280770183,-0.41768059,-0.207773059,-0.193789651,-0.24498283,-0.386250922,-0.448967279,-0.44093533,-0.587634407,-0.284990379,-0.375232146,-0.376986337,-0.410135977,-0.434742911,-0.451196556,-0.537303561,-0.48296576,-0.360628131,-0.098489673,-0.145957941,-0.216837957,-0.302244872,-0.327380095,-0.327360263,-0.355939594,-0.387908517,-0.40369146,-0.385278259,-0.416321694,-0.501465777,-0.50208249,-0.463937127,-0.467670715,-0.342147655,-0.439176759,-0.363956488,-0.412740982,-0.371284312,-0.3506148,-0.361406322,-0.332592211,-0.341905745,-0.367569958,-0.354599438,-0.41384872
801010.INDX,600201.XSHG,-0.344370412,-0.330325125,-0.264497743,-0.388002163,-0.347020633,-0.209827733,-0.119237406,-0.114029432,-0.28027536,-0.440715132,-0.443179007,-0.518494823,-0.232552423,-0.347958001,-0.354040317,-0.371647763,-0.434132727,-0.538145104,-0.545727023,-0.427439667,-0.455755394,-0.312157931,-0.327630469,-0.471437304,-0.306248958,-0.311197932,-0.302796028,-0.329294636,-0.349489271,-0.37011299,-0.354606726,-0.390935191,-0.48128321,-0.493257962,-0.465204852,-0.480021825,-0.378081224,-0.487862184,-0.422703643,-0.480429678,-0.470412617,-0.475742469,-0.516707144,-0.51009494,-0.535824396,-0.560625799,-0.542561298,-0.616871665
801010.INDX,600226.XSHG,-0.570803129,-0.57018353,-0.565517978,-0.576304731,-0.642365629,-0.473455717,-0.463204964,-0.44502188,-0.329035973,-0.400910663,-0.400649605,-0.500529713,-0.273428716,-0.349838976,-0.158503201,-0.160428065,-0.419488321,-0.390986172,-0.456337752,-0.283113417,-0.007059419,-0.117349235,-0.302748491,-0.545921155,-0.537084558,-0.540072096,-0.523035769,-0.542032697,-0.560643866,-0.577987398,-0.55775163,-0.588897028,-0.419840316,-0.405538284,-0.372069323,-0.388221484,-0.295915193,-0.387845683,-0.305794576,-0.359287961,-0.34040056,-0.285612195,-0.281996733,-0.128097172,-0.039391345,-0.063090519,-0.02442896,-0.071167263
801010.INDX,600251.XSHG,-0.202099883,-0.219718892,-0.301475678,-0.278778349,-0.235439621,0.059268336,-0.119354137,-0.133120944,0.074494759,0.744709944,-0.033892119,-0.027026061,0.075507742,-0.325417644,0.061666169,1.49E-05,-0.000613348,-0.312039267,-0.522845381,-0.233647957,-0.323134612,-0.300172415,-0.43026863,-0.387300068,-0.060884244,-0.051546484,-0.05324129,-0.053232642,-0.060561143,-0.065673574,-0.054128306,-0.094997318,-0.157955239,-0.179392473,-0.255579482,-0.305239261,-0.235416232,-0.356588822,-0.283332429,-0.309019965,-0.313314715,-0.319473581,-0.358315431,-0.328422142,-0.31749047,-0.321804944,-0.291796485,-0.313162544
801010.INDX,600257.XSHG,-0.258952987,-0.081919491,-0.565517978,-0.576304731,-0.642365629,-0.473455717,-0.463204964,-0.44502188,-0.605065345,-0.611954303,-0.256886832,-0.298068139,-0.200740747,-0.124247313,-0.126729246,-0.260492101,-0.365214097,-0.339648897,-0.243530104,0.097131883,0.750019819,0.866829056,0.143039422,0.35118388,-0.169566598,-0.188457218,-0.192801913,-0.198346476,-0.226393678,-0.25622063,-0.55775163,-0.588897028,-0.684221087,-0.690855459,-0.185403861,-0.179257942,-0.038583566,-0.099578871,-0.009104725,-0.023891027,0.065946,0.136607706,0.174830351,0.277951229,0.350208557,0.411839915,0.521768348,0.53985783
801010.INDX,600265.XSHG,-0.487834948,-0.46504978,-0.530341934,-0.532751958,-0.544050895,-0.365021932,-0.463204964,-0.44502188,-0.536213986,-0.548678332,-0.572575549,-0.679360831,-0.483488396,-0.340904342,-0.406677295,-0.571775834,-0.399833987,-0.323645611,-0.624220273,-0.465051242,-0.477344823,-0.448977881,-0.529413089,-0.765101608,-0.471989548,-0.470638998,-0.445654239,-0.453834516,-0.464692006,-0.467754231,-0.55775163,-0.588897028,-0.534832117,-0.533341789,-0.505208619,-0.522475174,-0.607667746,-0.540993393,-0.485185199,-0.715816841,-0.548637716,-0.556378215,-0.604435832,-0.58583504,-0.613607285,-0.646961938,-0.633014152,-0.707868248
801010.INDX,600275.XSHG,-0.420695015,-0.460028635,-0.443642257,-0.415768913,-0.396719071,-0.23690304,-0.10332307,-0.112560854,-0.289883977,-0.194378576,-0.1961736,-0.486366348,-0.158188355,-0.031076326,-0.597221834,0.247993854,0.395170993,2.465956934,3.742805502,2.85668067,-0.658681168,2.325448701,0.265063371,-0.022902149,-0.299585014,-0.293457067,-0.247743079,-0.212708895,-0.177633962,-0.14980809,0.031379391,0.236560992,0.429292343,0.603749781,0.754515618,0.78599564,0.888007266,0.778640741,-0.654515232,0.821054446,0.982949066,1.137191331,1.093581202,0.806450975,-0.847771971,0.432876795,0.331603435,0.273745551
801010.INDX,600298.XSHG,-0.274842465,-0.25672868,-0.337461267,-0.344419661,-0.264417018,-0.014269125,-0.095346447,0.00658143,-0.272975307,-0.298201425,-0.397032932,-0.178984057,-0.078043455,-0.178795603,-0.077398611,-0.301746571,-0.382877306,-0.490531366,-0.506082274,-0.46570484,-0.314959613,-0.33079717,-0.286089495,-0.336984403,-0.224479787,-0.224392389,-0.209261906,-0.211050612,-0.23062887,-0.254391034,-0.249929322,-0.288066964,-0.390054754,-0.393311196,-0.378351605,-0.392041711,-0.303737849,-0.399082879,-0.307912595,-0.343501318,-0.276778265,-0.227238042,-0.220310444,-0.215733285,-0.211342776,-0.230209585,-0.211369115,-0.296167549
801010.INDX,600313.XSHG,0.368023163,-0.235910674,0.250399106,0.678401596,1.241445681,-0.221327282,-0.147447415,-0.1624925,0.167554842,-0.349056347,-0.397367809,-0.546635193,-0.219383073,0.087738628,0.23101705,-0.225541504,-0.363351431,-0.295600248,-0.014839411,-0.116208339,-0.084090206,-0.192126515,-0.320217003,-0.31434409,-0.001909766,-0.06310922,-0.02272463,-0.051096549,-0.154422908,-0.253852918,-0.22446871,-0.231423329,-0.287161643,-0.305121245,-0.274764387,-0.288464731,-0.17790001,-0.253081153,-0.172721681,-0.241109702,-0.213391499,-0.169207819,-0.192952773,-0.140219467,-0.140512365,-0.130382402,-0.088221689,-0.121204686
